image_name, bbox_x, bbox_y, bbox_width, bbox_height, Gender, Smile
im_GenFex_07251.jpg,193,292,240,364,1,1
im_GenFex_07252.jpg,53,51,65,63,0,1
im_GenFex_07253.jpg,130,157,161,195,1,1
im_GenFex_07254.jpg,213,198,265,246,0,1
im_GenFex_07255.jpg,178,215,221,267,0,1
im_GenFex_07256.jpg,27,41,33,50,1,1
im_GenFex_07257.jpg,52,51,64,62,1,1
im_GenFex_07258.jpg,367,315,458,392,1,1
im_GenFex_07259.jpg,191,232,237,289,1,1
im_GenFex_07260.jpg,20,35,24,43,0,1
im_GenFex_07261.jpg,294,319,366,397,1,1
im_GenFex_07262.jpg,95,99,118,122,1,1
im_GenFex_07263.jpg,44,54,54,66,0,1
im_GenFex_07264.jpg,24,28,29,34,0,1
im_GenFex_07265.jpg,36,42,44,51,0,1
im_GenFex_07266.jpg,206,252,256,314,0,1
im_GenFex_07267.jpg,46,78,56,96,0,1
im_GenFex_07268.jpg,67,97,83,120,1,1
im_GenFex_07269.jpg,114,112,141,139,0,1
im_GenFex_07270.jpg,44,50,54,61,1,1
im_GenFex_07271.jpg,85,113,105,140,0,1
im_GenFex_07272.jpg,264,356,329,444,0,1
im_GenFex_07273.jpg,263,332,328,414,0,1
im_GenFex_07274.jpg,161,168,200,209,1,1
im_GenFex_07275.jpg,25,37,30,45,0,1
im_GenFex_07276.jpg,55,70,68,86,0,1
im_GenFex_07277.jpg,103,102,127,126,0,1
im_GenFex_07278.jpg,35,40,43,49,0,1
im_GenFex_07279.jpg,263,309,327,385,0,1
im_GenFex_07280.jpg,310,185,386,230,0,1
im_GenFex_07281.jpg,369,424,460,529,0,1
im_GenFex_07282.jpg,70,95,86,117,1,1
im_GenFex_07283.jpg,191,278,238,346,0,1
im_GenFex_07284.jpg,29,34,35,41,1,1
im_GenFex_07285.jpg,148,151,184,188,0,1
im_GenFex_07286.jpg,101,131,125,163,1,1
im_GenFex_07287.jpg,66,75,81,93,0,1
im_GenFex_07288.jpg,50,51,61,63,1,1
im_GenFex_07289.jpg,103,124,127,154,0,0
im_GenFex_07290.jpg,137,244,170,304,1,0
im_GenFex_07291.jpg,76,83,94,102,0,0
im_GenFex_07292.jpg,25,31,30,38,0,0
im_GenFex_07293.jpg,38,54,46,66,0,0
im_GenFex_07294.jpg,42,52,51,64,0,0
im_GenFex_07295.jpg,167,249,207,310,1,0
im_GenFex_07296.jpg,197,247,245,307,0,0
im_GenFex_07297.jpg,22,39,26,48,1,0
im_GenFex_07298.jpg,193,239,240,297,1,0
im_GenFex_07299.jpg,83,103,102,128,0,0
im_GenFex_07300.jpg,229,249,285,310,0,0
im_GenFex_07301.jpg,40,71,49,88,1,0
im_GenFex_07302.jpg,134,231,166,287,0,0
im_GenFex_07303.jpg,111,129,137,160,0,0
im_GenFex_07304.jpg,78,77,96,95,1,0
im_GenFex_07305.jpg,56,67,69,83,1,0
im_GenFex_07306.jpg,41,52,50,64,0,0
im_GenFex_07307.jpg,209,231,260,287,1,0
im_GenFex_07308.jpg,63,77,78,95,0,0
im_GenFex_07309.jpg,304,319,379,398,1,0
im_GenFex_07310.jpg,45,77,55,95,0,0
im_GenFex_07311.jpg,23,32,28,39,0,0
im_GenFex_07312.jpg,87,109,107,135,1,0
im_GenFex_07313.jpg,47,60,57,74,0,0
im_GenFex_07314.jpg,46,47,56,58,1,0
im_GenFex_07315.jpg,182,215,226,267,0,0
im_GenFex_07316.jpg,63,88,78,109,0,0
im_GenFex_07317.jpg,49,56,60,69,0,0
im_GenFex_07318.jpg,103,116,127,144,0,0
im_GenFex_07319.jpg,27,34,32,41,1,0
im_GenFex_07320.jpg,77,126,95,156,1,0
im_GenFex_07321.jpg,233,264,290,329,0,0
im_GenFex_07322.jpg,288,283,359,353,0,0
im_GenFex_07323.jpg,27,42,32,51,0,0
im_GenFex_07324.jpg,73,96,90,119,1,0
im_GenFex_07325.jpg,30,35,36,43,1,0
im_GenFex_07326.jpg,68,95,84,117,0,0
im_GenFex_07327.jpg,23,23,28,27,0,0
im_GenFex_07328.jpg,49,60,60,74,0,0
im_GenFex_07329.jpg,50,63,61,77,1,0
im_GenFex_07330.jpg,28,39,34,48,0,0
im_GenFex_07331.jpg,47,58,58,71,0,0
im_GenFex_07332.jpg,24,20,29,24,1,0
im_GenFex_07333.jpg,85,80,105,99,0,0
im_GenFex_07334.jpg,65,67,80,83,1,0
im_GenFex_07335.jpg,47,47,58,58,1,0
im_GenFex_07336.jpg,27,46,32,56,1,0
im_GenFex_07337.jpg,109,140,135,174,0,0
im_GenFex_07338.jpg,253,341,315,425,0,0
im_GenFex_07339.jpg,35,42,42,51,0,0
im_GenFex_07340.jpg,51,54,62,66,0,0
im_GenFex_07342.jpg,69,69,85,85,1,0
im_GenFex_07343.jpg,39,59,48,72,0,0
im_GenFex_07344.jpg,47,45,57,55,1,0
im_GenFex_07345.jpg,51,67,63,82,0,0
im_GenFex_07346.jpg,94,130,116,161,0,0
im_GenFex_07347.jpg,19,31,23,38,0,0
im_GenFex_07348.jpg,33,56,40,69,1,0
im_GenFex_07349.jpg,35,42,43,51,0,0
im_GenFex_07350.jpg,63,72,77,89,0,0
im_GenFex_07351.jpg,61,55,75,68,0,0
im_GenFex_07352.jpg,81,128,100,159,0,0
im_GenFex_07353.jpg,173,221,215,275,1,0
im_GenFex_07354.jpg,30,43,36,53,1,0
im_GenFex_07355.jpg,48,59,59,73,0,0
im_GenFex_07356.jpg,32,40,39,49,0,0
im_GenFex_07357.jpg,27,42,33,51,0,0
im_GenFex_07358.jpg,22,29,26,35,0,0
im_GenFex_07359.jpg,34,39,41,47,0,0
im_GenFex_07360.jpg,61,70,75,86,1,0
im_GenFex_07361.jpg,55,77,67,95,0,0
im_GenFex_07362.jpg,80,88,99,109,1,0
im_GenFex_07363.jpg,97,132,120,164,1,0
im_GenFex_07364.jpg,81,91,100,112,0,0
im_GenFex_07365.jpg,58,77,71,95,1,0
im_GenFex_07366.jpg,86,57,106,70,1,0
im_GenFex_07367.jpg,61,102,75,126,1,0
im_GenFex_07368.jpg,38,57,46,70,0,0
im_GenFex_07369.jpg,34,113,41,140,1,0
im_GenFex_07370.jpg,36,47,44,57,0,0
im_GenFex_07371.jpg,25,26,30,31,0,0
im_GenFex_07372.jpg,79,71,97,87,0,0
im_GenFex_07373.jpg,459,431,572,537,1,0
im_GenFex_07374.jpg,60,202,74,251,1,0
im_GenFex_07375.jpg,177,147,220,182,0,0
im_GenFex_07376.jpg,22,41,26,50,0,0
im_GenFex_07377.jpg,93,144,115,179,1,0
im_GenFex_07378.jpg,49,55,60,67,0,0
im_GenFex_07379.jpg,222,322,276,401,0,0
im_GenFex_07380.jpg,83,69,102,85,1,0
im_GenFex_07381.jpg,35,34,43,41,0,0
im_GenFex_07382.jpg,182,199,226,247,1,0
im_GenFex_07383.jpg,43,51,53,63,0,0
im_GenFex_07384.jpg,420,348,524,434,1,0
im_GenFex_07385.jpg,34,43,41,52,1,0
im_GenFex_07386.jpg,32,47,39,58,1,0
im_GenFex_07387.jpg,341,441,425,550,1,0
im_GenFex_07388.jpg,235,205,293,255,1,0
im_GenFex_07390.jpg,80,165,99,205,0,0
im_GenFex_07391.jpg,223,273,278,340,1,0
im_GenFex_07393.jpg,83,76,102,94,0,0
im_GenFex_07394.jpg,159,155,197,193,0,0
im_GenFex_07395.jpg,22,37,26,45,0,0
im_GenFex_07396.jpg,37,55,45,67,0,0
im_GenFex_07397.jpg,104,115,129,142,1,0
im_GenFex_07398.jpg,71,70,88,86,1,0
im_GenFex_07399.jpg,291,368,363,459,1,0
im_GenFex_07400.jpg,47,71,57,87,1,0
im_GenFex_07401.jpg,39,53,47,65,0,0
im_GenFex_07402.jpg,146,201,181,250,1,0
im_GenFex_07403.jpg,27,41,33,50,1,0
im_GenFex_07404.jpg,15,30,18,36,1,0
im_GenFex_07405.jpg,88,112,109,139,0,0
im_GenFex_07406.jpg,24,25,29,30,1,0
im_GenFex_07407.jpg,46,69,56,85,0,0
im_GenFex_07408.jpg,138,150,171,186,1,0
im_GenFex_07409.jpg,189,206,235,256,1,0
im_GenFex_07410.jpg,21,25,25,30,0,0
im_GenFex_07411.jpg,79,93,97,115,1,0
im_GenFex_07412.jpg,315,567,392,707,0,0
im_GenFex_07413.jpg,131,353,162,440,0,0
im_GenFex_07415.jpg,223,216,278,269,0,0
im_GenFex_07416.jpg,43,61,53,75,0,0
im_GenFex_07417.jpg,203,267,252,332,0,0
im_GenFex_07418.jpg,406,454,506,566,0,0
im_GenFex_07419.jpg,41,43,50,53,0,0
im_GenFex_07420.jpg,228,303,284,377,0,0
im_GenFex_07421.jpg,24,53,29,65,0,0
im_GenFex_07422.jpg,225,320,280,399,0,0
im_GenFex_07423.jpg,53,73,65,90,0,0
im_GenFex_07424.jpg,28,36,34,44,1,0
im_GenFex_07425.jpg,36,79,44,98,0,0
im_GenFex_07426.jpg,26,50,31,61,0,0
im_GenFex_07427.jpg,115,144,142,179,0,0
im_GenFex_07428.jpg,203,280,252,349,0,0
im_GenFex_07429.jpg,164,192,204,239,1,0
im_GenFex_07430.jpg,35,67,43,83,1,0
im_GenFex_07431.jpg,36,58,44,71,1,0
im_GenFex_07432.jpg,51,50,63,61,0,0
im_GenFex_07433.jpg,172,213,214,265,0,0
im_GenFex_07434.jpg,223,303,278,377,1,0
im_GenFex_07435.jpg,38,35,46,42,0,0
im_GenFex_07436.jpg,182,257,226,320,1,0
im_GenFex_07437.jpg,23,32,27,39,0,0
im_GenFex_07438.jpg,53,52,65,64,0,0
im_GenFex_07439.jpg,114,102,141,126,0,0
im_GenFex_07440.jpg,21,41,25,50,1,0
im_GenFex_07441.jpg,186,253,231,315,1,0
im_GenFex_07442.jpg,301,319,375,398,0,0
im_GenFex_07443.jpg,92,87,114,108,0,0
im_GenFex_07444.jpg,43,59,52,73,0,0
im_GenFex_07445.jpg,177,231,220,287,0,0
im_GenFex_07446.jpg,26,36,31,44,0,0
im_GenFex_07447.jpg,34,51,41,63,1,0
im_GenFex_07448.jpg,35,31,43,38,0,0
im_GenFex_07449.jpg,59,99,73,123,0,0
im_GenFex_07450.jpg,110,152,136,189,1,0
im_GenFex_07451.jpg,419,451,523,563,0,0
im_GenFex_07452.jpg,39,73,47,90,0,0
im_GenFex_07453.jpg,41,62,50,76,0,0
im_GenFex_07454.jpg,31,51,38,62,0,0
im_GenFex_07455.jpg,132,147,164,183,1,0
im_GenFex_07456.jpg,44,56,54,69,0,0
im_GenFex_07457.jpg,50,41,61,50,0,0
im_GenFex_07458.jpg,141,147,175,183,1,0
im_GenFex_07459.jpg,32,44,39,54,0,0
im_GenFex_07460.jpg,43,65,52,80,0,0
im_GenFex_07461.jpg,23,32,27,39,0,0
im_GenFex_07462.jpg,134,142,166,176,0,0
im_GenFex_07463.jpg,176,198,219,246,0,0
im_GenFex_07464.jpg,41,36,50,44,0,0
im_GenFex_07465.jpg,70,110,86,136,1,0
im_GenFex_07466.jpg,63,69,77,85,1,0
im_GenFex_07467.jpg,27,36,33,44,1,0
im_GenFex_07468.jpg,263,343,328,427,1,0
im_GenFex_07469.jpg,151,181,188,225,1,0
im_GenFex_07470.jpg,22,25,26,30,1,0
im_GenFex_07471.jpg,64,119,79,148,0,0
im_GenFex_07472.jpg,40,59,49,72,1,0
im_GenFex_07473.jpg,263,356,328,444,1,0
im_GenFex_07474.jpg,74,111,91,137,0,0
im_GenFex_07475.jpg,166,213,206,265,1,0
im_GenFex_07476.jpg,82,111,101,137,0,0
im_GenFex_07477.jpg,71,59,87,73,0,0
im_GenFex_07478.jpg,207,247,257,307,1,0
im_GenFex_07479.jpg,42,54,51,66,0,0
im_GenFex_07480.jpg,35,69,43,85,1,0
im_GenFex_07481.jpg,67,71,82,87,1,0
im_GenFex_07482.jpg,25,31,30,38,0,0
im_GenFex_07483.jpg,75,75,93,93,1,0
im_GenFex_07484.jpg,79,67,98,83,0,0
im_GenFex_07485.jpg,70,63,86,78,1,0
im_GenFex_07486.jpg,36,54,44,66,0,0
im_GenFex_07487.jpg,160,231,199,287,1,0
im_GenFex_07488.jpg,47,65,57,80,1,0
im_GenFex_07489.jpg,29,38,35,46,0,0
im_GenFex_07490.jpg,161,198,200,246,1,0
im_GenFex_07491.jpg,58,59,71,72,0,0
im_GenFex_07492.jpg,197,237,245,295,1,0
im_GenFex_07493.jpg,185,207,230,257,1,0
im_GenFex_07494.jpg,55,69,68,85,1,0
im_GenFex_07495.jpg,29,29,35,35,0,0
im_GenFex_07496.jpg,65,85,80,105,1,0
im_GenFex_07497.jpg,85,117,105,145,1,0
im_GenFex_07498.jpg,45,59,55,73,0,0
im_GenFex_07499.jpg,111,219,138,272,0,0
im_GenFex_07500.jpg,28,30,34,36,0,0
im_GenFex_07501.jpg,39,35,47,42,1,0
im_GenFex_07502.jpg,269,267,335,333,1,0
im_GenFex_07503.jpg,241,287,300,358,1,0
im_GenFex_07504.jpg,32,34,39,41,1,0
im_GenFex_07506.jpg,47,49,57,60,0,0
im_GenFex_07507.jpg,135,167,168,207,1,0
im_GenFex_07508.jpg,239,293,298,365,0,0
im_GenFex_07509.jpg,44,68,54,84,1,0
im_GenFex_07510.jpg,46,49,56,60,0,0
im_GenFex_07511.jpg,219,303,273,377,0,0
im_GenFex_07512.jpg,397,403,495,502,1,0
im_GenFex_07513.jpg,44,64,54,79,0,0
im_GenFex_07514.jpg,23,50,28,61,0,0
im_GenFex_07515.jpg,22,48,26,59,0,0
im_GenFex_07516.jpg,178,258,221,321,1,0
im_GenFex_07517.jpg,20,48,24,59,0,0
im_GenFex_07518.jpg,54,82,66,101,1,0
im_GenFex_07519.jpg,77,100,95,124,0,0
im_GenFex_07520.jpg,36,42,44,51,1,0
im_GenFex_07521.jpg,162,197,201,245,1,0
im_GenFex_07522.jpg,54,76,66,94,0,0
im_GenFex_07523.jpg,31,37,37,45,1,0
im_GenFex_07524.jpg,39,34,48,41,0,0
im_GenFex_07525.jpg,233,254,290,316,1,0
im_GenFex_07526.jpg,119,118,147,146,0,0
im_GenFex_07527.jpg,188,251,234,313,0,0
im_GenFex_07528.jpg,131,260,162,324,0,0
im_GenFex_07529.jpg,42,54,51,66,0,0
im_GenFex_07530.jpg,45,51,55,62,0,0
im_GenFex_07531.jpg,14,19,16,22,0,0
im_GenFex_07532.jpg,28,32,34,39,0,0
im_GenFex_07533.jpg,194,214,241,266,0,0
im_GenFex_07534.jpg,92,143,114,178,1,0
im_GenFex_07535.jpg,113,115,140,142,0,0
im_GenFex_07536.jpg,83,107,103,132,0,0
im_GenFex_07537.jpg,320,434,399,541,0,0
im_GenFex_07538.jpg,97,105,120,130,0,0
im_GenFex_07539.jpg,77,101,95,125,0,0
im_GenFex_07540.jpg,233,267,290,332,1,0
im_GenFex_07541.jpg,378,498,471,621,0,0
im_GenFex_07542.jpg,37,42,45,51,0,0
im_GenFex_07543.jpg,155,204,193,254,1,0
im_GenFex_07544.jpg,22,46,26,56,1,0
im_GenFex_07545.jpg,84,104,104,129,0,0
im_GenFex_07546.jpg,51,78,62,96,0,0
im_GenFex_07547.jpg,53,67,65,83,0,0
im_GenFex_07548.jpg,143,187,177,232,1,0
im_GenFex_07549.jpg,42,55,51,67,0,0
im_GenFex_07550.jpg,197,262,245,326,0,0
im_GenFex_07551.jpg,129,177,160,220,1,0
im_GenFex_07552.jpg,39,62,48,76,0,0
im_GenFex_07553.jpg,268,340,334,424,0,0
im_GenFex_07554.jpg,404,509,504,635,0,0
im_GenFex_07555.jpg,48,39,59,48,1,0
im_GenFex_07556.jpg,307,391,383,488,0,0
im_GenFex_07557.jpg,335,381,417,475,0,0
im_GenFex_07559.jpg,28,28,34,34,0,0
im_GenFex_07560.jpg,46,51,56,62,1,0
im_GenFex_07561.jpg,55,58,67,71,0,0
im_GenFex_07562.jpg,32,48,39,59,1,0
im_GenFex_07563.jpg,30,37,36,45,0,0
im_GenFex_07564.jpg,57,97,70,120,0,0
im_GenFex_07565.jpg,22,39,26,47,0,0
im_GenFex_07566.jpg,30,62,36,76,1,0
im_GenFex_07567.jpg,39,39,48,48,0,0
im_GenFex_07568.jpg,24,32,29,39,0,0
im_GenFex_07569.jpg,197,252,245,314,0,0
im_GenFex_07570.jpg,25,36,30,44,1,0
im_GenFex_07571.jpg,443,443,553,553,0,0
im_GenFex_07572.jpg,40,50,49,61,0,0
im_GenFex_07573.jpg,40,57,49,70,0,0
im_GenFex_07574.jpg,35,39,42,48,0,0
im_GenFex_07575.jpg,353,393,440,490,0,0
im_GenFex_07576.jpg,52,63,64,78,0,0
im_GenFex_07577.jpg,49,82,60,101,0,0
im_GenFex_07578.jpg,50,89,61,110,0,0
im_GenFex_07579.jpg,31,35,37,43,1,0
im_GenFex_07580.jpg,90,143,111,177,1,0
im_GenFex_07581.jpg,23,32,28,39,0,0
im_GenFex_07582.jpg,174,206,216,256,1,0
im_GenFex_07583.jpg,31,41,38,50,0,0
im_GenFex_07584.jpg,215,246,267,306,1,0
im_GenFex_07585.jpg,191,275,237,342,0,0
im_GenFex_07586.jpg,297,165,370,205,1,0
im_GenFex_07587.jpg,207,230,258,286,1,0
im_GenFex_07588.jpg,38,41,46,50,0,0
im_GenFex_07589.jpg,73,133,90,165,0,0
im_GenFex_07590.jpg,51,66,62,81,0,0
im_GenFex_07591.jpg,63,75,78,93,0,0
im_GenFex_07592.jpg,255,294,317,366,1,0
im_GenFex_07593.jpg,45,67,55,83,0,0
im_GenFex_07594.jpg,271,356,337,444,1,0
im_GenFex_07595.jpg,168,250,209,311,0,0
im_GenFex_07596.jpg,47,50,57,61,1,0
im_GenFex_07597.jpg,33,49,40,60,0,0
im_GenFex_07598.jpg,71,102,87,126,1,0
im_GenFex_07599.jpg,63,90,78,111,0,0
im_GenFex_07600.jpg,174,252,216,314,0,0
im_GenFex_07601.jpg,258,329,321,410,0,0
im_GenFex_07602.jpg,17,40,20,49,0,0
im_GenFex_07603.jpg,31,31,37,38,0,0
im_GenFex_07604.jpg,29,40,35,49,0,0
im_GenFex_07605.jpg,19,23,23,27,0,0
im_GenFex_07606.jpg,27,35,33,43,1,0
im_GenFex_07607.jpg,39,62,48,76,1,0
im_GenFex_07608.jpg,71,108,88,134,1,0
im_GenFex_07609.jpg,24,38,29,46,0,0
im_GenFex_07610.jpg,56,73,69,90,0,0
im_GenFex_07611.jpg,79,75,98,92,0,0
im_GenFex_07612.jpg,36,56,44,69,1,0
im_GenFex_07613.jpg,215,283,268,352,0,0
im_GenFex_07614.jpg,102,96,126,119,0,0
im_GenFex_07615.jpg,25,36,30,44,0,0
im_GenFex_07616.jpg,178,229,221,285,0,0
im_GenFex_07617.jpg,51,80,63,99,0,0
im_GenFex_07618.jpg,135,152,167,189,0,0
im_GenFex_07619.jpg,39,43,47,52,0,0
im_GenFex_07620.jpg,153,171,190,212,0,0
im_GenFex_07621.jpg,91,156,112,194,0,0
im_GenFex_07622.jpg,190,220,236,274,1,0
im_GenFex_07623.jpg,23,28,27,34,1,0
im_GenFex_07624.jpg,63,79,78,97,0,0
im_GenFex_07625.jpg,31,33,37,40,1,0
im_GenFex_07626.jpg,76,115,94,143,0,0
im_GenFex_07627.jpg,313,360,390,449,0,0
im_GenFex_07628.jpg,291,395,363,493,1,0
im_GenFex_07629.jpg,21,29,25,35,0,0
im_GenFex_07630.jpg,51,67,62,83,1,0
im_GenFex_07631.jpg,34,36,41,44,0,0
im_GenFex_07632.jpg,66,82,81,101,1,0
im_GenFex_07633.jpg,55,67,67,83,0,0
im_GenFex_07635.jpg,98,87,121,107,0,0
im_GenFex_07636.jpg,43,48,53,59,0,0
im_GenFex_07637.jpg,477,467,595,582,1,0
im_GenFex_07638.jpg,67,87,83,107,0,0
im_GenFex_07639.jpg,39,51,48,63,1,0
im_GenFex_07640.jpg,183,223,228,277,1,0
im_GenFex_07641.jpg,30,38,36,46,0,0
im_GenFex_07642.jpg,37,70,45,86,1,0
im_GenFex_07643.jpg,120,117,149,145,0,0
im_GenFex_07644.jpg,81,94,100,116,0,0
im_GenFex_07645.jpg,111,113,138,140,0,0
im_GenFex_07646.jpg,239,295,297,368,0,0
im_GenFex_07647.jpg,402,455,501,567,0,0
im_GenFex_07648.jpg,239,251,297,312,0,0
im_GenFex_07649.jpg,37,65,45,80,0,0
im_GenFex_07650.jpg,158,191,196,237,1,0
im_GenFex_07651.jpg,81,106,100,131,0,0
im_GenFex_07652.jpg,102,131,126,162,0,0
im_GenFex_07653.jpg,39,55,47,67,0,0
im_GenFex_07654.jpg,33,51,40,62,0,0
im_GenFex_07655.jpg,24,35,29,43,1,0
im_GenFex_07656.jpg,51,51,62,63,0,0
im_GenFex_07657.jpg,26,43,31,52,1,0
im_GenFex_07658.jpg,37,43,45,53,0,0
im_GenFex_07659.jpg,32,42,39,51,0,0
im_GenFex_07660.jpg,43,47,52,58,1,0
im_GenFex_07661.jpg,325,343,405,427,1,0
im_GenFex_07662.jpg,184,233,229,290,1,0
im_GenFex_07663.jpg,43,66,53,81,0,0
im_GenFex_07664.jpg,63,66,78,81,0,0
im_GenFex_07665.jpg,75,74,93,91,0,0
im_GenFex_07666.jpg,93,131,115,162,1,0
im_GenFex_07667.jpg,67,69,83,85,0,0
im_GenFex_07668.jpg,81,106,100,131,0,0
im_GenFex_07669.jpg,32,57,39,70,0,0
im_GenFex_07670.jpg,42,55,51,68,0,0
im_GenFex_07671.jpg,43,79,52,97,0,0
im_GenFex_07672.jpg,201,211,250,263,1,0
im_GenFex_07673.jpg,42,77,51,95,0,0
im_GenFex_07674.jpg,63,83,78,103,0,0
im_GenFex_07675.jpg,68,90,84,111,0,0
im_GenFex_07676.jpg,391,432,488,539,0,0
im_GenFex_07677.jpg,44,49,54,60,0,0
im_GenFex_07678.jpg,41,53,50,65,0,0
im_GenFex_07679.jpg,115,136,143,169,0,0
im_GenFex_07680.jpg,209,266,260,331,0,0
im_GenFex_07681.jpg,32,47,39,57,0,0
im_GenFex_07682.jpg,72,115,89,143,0,0
im_GenFex_07683.jpg,60,96,74,119,0,0
im_GenFex_07684.jpg,44,44,54,54,0,0
im_GenFex_07685.jpg,57,64,70,79,0,0
im_GenFex_07686.jpg,167,215,207,268,0,0
im_GenFex_07687.jpg,198,213,246,265,1,0
im_GenFex_07688.jpg,56,105,69,130,0,0
im_GenFex_07689.jpg,285,290,355,361,1,0
im_GenFex_07690.jpg,54,51,66,62,1,0
im_GenFex_07691.jpg,32,31,39,37,1,0
im_GenFex_07692.jpg,71,91,88,113,1,0
im_GenFex_07693.jpg,47,70,58,86,0,0
im_GenFex_07694.jpg,43,43,52,52,0,0
im_GenFex_07695.jpg,132,238,164,296,0,0
im_GenFex_07696.jpg,63,60,78,74,0,0
im_GenFex_07697.jpg,107,127,132,157,1,0
im_GenFex_07698.jpg,27,36,33,44,0,0
im_GenFex_07699.jpg,47,59,57,72,0,0
im_GenFex_07700.jpg,118,148,146,184,1,0
im_GenFex_07701.jpg,56,83,69,102,0,0
im_GenFex_07702.jpg,67,70,83,86,1,0
im_GenFex_07703.jpg,25,37,30,45,1,0
im_GenFex_07704.jpg,266,319,331,397,1,0
im_GenFex_07705.jpg,152,83,189,103,1,0
im_GenFex_07706.jpg,131,162,162,201,0,0
im_GenFex_07707.jpg,34,43,41,52,1,0
im_GenFex_07708.jpg,504,568,629,709,0,0
im_GenFex_07709.jpg,36,43,44,53,0,0
im_GenFex_07710.jpg,54,71,66,88,0,0
im_GenFex_07711.jpg,397,463,495,577,0,0
im_GenFex_07712.jpg,60,58,74,71,0,0
im_GenFex_07713.jpg,236,308,294,384,0,0
im_GenFex_07714.jpg,148,202,184,251,1,0
im_GenFex_07715.jpg,41,64,50,79,1,0
im_GenFex_07716.jpg,135,159,167,198,0,0
im_GenFex_07717.jpg,94,91,116,112,1,0
im_GenFex_07718.jpg,47,51,58,63,1,0
im_GenFex_07719.jpg,49,62,60,76,0,0
im_GenFex_07720.jpg,70,74,86,91,0,0
im_GenFex_07721.jpg,39,75,47,93,1,0
im_GenFex_07722.jpg,32,46,39,56,0,0
im_GenFex_07723.jpg,153,213,190,265,1,0
im_GenFex_07724.jpg,239,321,298,400,0,0
im_GenFex_07725.jpg,90,123,111,152,1,0
im_GenFex_07726.jpg,275,229,342,285,0,0
im_GenFex_07727.jpg,91,107,112,132,0,0
im_GenFex_07728.jpg,62,67,76,82,0,0
im_GenFex_07729.jpg,88,88,109,109,1,0
im_GenFex_07730.jpg,108,196,134,244,1,0
im_GenFex_07731.jpg,177,233,220,290,1,0
im_GenFex_07732.jpg,31,39,38,48,0,0
im_GenFex_07733.jpg,87,96,108,119,0,0
im_GenFex_07734.jpg,171,243,213,302,1,0
im_GenFex_07735.jpg,338,386,421,481,1,0
im_GenFex_07736.jpg,24,29,29,35,1,0
im_GenFex_07737.jpg,27,42,33,51,0,0
im_GenFex_07738.jpg,48,55,59,68,1,0
im_GenFex_07739.jpg,213,284,265,354,0,0
im_GenFex_07740.jpg,89,97,110,120,1,0
im_GenFex_07741.jpg,103,132,128,164,0,0
im_GenFex_07742.jpg,44,59,54,73,0,0
im_GenFex_07743.jpg,43,51,53,62,0,0
im_GenFex_07744.jpg,31,31,37,37,1,0
im_GenFex_07745.jpg,29,43,35,52,1,0
im_GenFex_07746.jpg,489,471,610,587,0,0
im_GenFex_07747.jpg,23,29,28,35,1,0
im_GenFex_07748.jpg,59,55,72,67,1,0
im_GenFex_07749.jpg,53,83,65,102,0,0
im_GenFex_07750.jpg,37,43,45,52,1,0
im_GenFex_07751.jpg,139,163,173,203,0,0
im_GenFex_07752.jpg,71,87,87,108,1,0
im_GenFex_07753.jpg,55,65,68,80,0,0
im_GenFex_07754.jpg,35,34,43,41,1,0
im_GenFex_07755.jpg,41,54,50,66,0,0
im_GenFex_07756.jpg,347,399,432,498,0,0
im_GenFex_07757.jpg,202,273,251,340,0,0
im_GenFex_07758.jpg,45,54,55,66,0,0
im_GenFex_07759.jpg,33,32,40,39,0,0
im_GenFex_07760.jpg,28,32,34,39,1,0
im_GenFex_07761.jpg,47,65,58,80,0,0
im_GenFex_07762.jpg,300,368,374,459,0,0
im_GenFex_07763.jpg,33,61,40,75,1,0
im_GenFex_07764.jpg,135,178,168,221,0,0
im_GenFex_07765.jpg,32,33,39,40,0,0
im_GenFex_07766.jpg,57,68,70,84,1,0
im_GenFex_07767.jpg,68,89,84,110,0,0
im_GenFex_07768.jpg,47,67,57,83,1,0
im_GenFex_07769.jpg,108,87,134,107,1,0
im_GenFex_07770.jpg,683,647,853,808,0,0
im_GenFex_07771.jpg,68,101,84,125,1,0
im_GenFex_07772.jpg,72,96,89,119,0,0
im_GenFex_07773.jpg,25,30,30,36,1,0
im_GenFex_07774.jpg,121,79,150,98,0,0
im_GenFex_07775.jpg,49,69,60,85,1,0
im_GenFex_07776.jpg,13,35,15,42,0,0
im_GenFex_07777.jpg,30,51,36,63,0,0
im_GenFex_07778.jpg,71,95,88,117,0,0
im_GenFex_07779.jpg,49,63,60,77,0,0
im_GenFex_07780.jpg,83,86,103,106,1,0
im_GenFex_07781.jpg,35,42,42,51,0,0
im_GenFex_07782.jpg,21,39,25,48,1,0
im_GenFex_07783.jpg,67,86,82,106,0,0
im_GenFex_07784.jpg,354,333,441,415,0,0
im_GenFex_07785.jpg,55,78,68,96,0,0
im_GenFex_07786.jpg,125,143,155,177,1,0
im_GenFex_07787.jpg,48,48,59,59,0,0
im_GenFex_07788.jpg,35,42,42,51,0,0
im_GenFex_07789.jpg,49,73,60,90,1,0
im_GenFex_07790.jpg,60,76,74,94,0,0
im_GenFex_07791.jpg,243,251,302,313,1,0
im_GenFex_07792.jpg,59,69,72,85,0,0
im_GenFex_07794.jpg,21,43,25,52,1,0
im_GenFex_07795.jpg,72,71,89,88,0,0
